depth: 1, iteration: 0, test_RMSE: 1.1294320821762085, erank: 80.64805603027344
depth: 1, iteration: 500, test_RMSE: 1.1294320821762085, erank: 72.98629760742188
depth: 1, iteration: 1000, test_RMSE: 1.1294320821762085, erank: 70.02960205078125
depth: 1, iteration: 1500, test_RMSE: 1.1294320821762085, erank: 69.3262710571289
depth: 1, iteration: 2000, test_RMSE: 1.1294320821762085, erank: 69.01642608642578
depth: 1, iteration: 2500, test_RMSE: 1.1294320821762085, erank: 68.87308502197266
depth: 1, iteration: 3000, test_RMSE: 1.1294320821762085, erank: 68.79129028320312
depth: 1, iteration: 3500, test_RMSE: 1.1294320821762085, erank: 68.73777770996094
depth: 1, iteration: 4000, test_RMSE: 1.1294320821762085, erank: 68.70069122314453
depth: 1, iteration: 4500, test_RMSE: 1.1294320821762085, erank: 68.67369842529297
depth: 1, iteration: 5000, test_RMSE: 1.1294320821762085, erank: 68.6534652709961
depth: 1, iteration: 5500, test_RMSE: 1.1294320821762085, erank: 68.63778686523438
depth: 1, iteration: 6000, test_RMSE: 1.1294320821762085, erank: 68.62532043457031
depth: 1, iteration: 6500, test_RMSE: 1.1294320821762085, erank: 68.61524200439453
depth: 1, iteration: 7000, test_RMSE: 1.1294320821762085, erank: 68.60686492919922
depth: 1, iteration: 7500, test_RMSE: 1.1294320821762085, erank: 68.5999984741211
depth: 1, iteration: 8000, test_RMSE: 1.1294320821762085, erank: 68.59410858154297
depth: 1, iteration: 8500, test_RMSE: 1.1294320821762085, erank: 68.58900451660156
depth: 1, iteration: 9000, test_RMSE: 1.1294320821762085, erank: 68.58468627929688
depth: 1, iteration: 9500, test_RMSE: 1.1294320821762085, erank: 68.5809555053711
depth: 1, iteration: 10000, test_RMSE: 1.1294320821762085, erank: 68.57759094238281
depth: 1, iteration: 10500, test_RMSE: 1.1294320821762085, erank: 68.57467651367188
depth: 1, iteration: 11000, test_RMSE: 1.1294320821762085, erank: 68.5719985961914
depth: 1, iteration: 11500, test_RMSE: 1.1294320821762085, erank: 68.56964874267578
depth: 1, iteration: 12000, test_RMSE: 1.1294320821762085, erank: 68.56752014160156
depth: 1, iteration: 12500, test_RMSE: 1.1294320821762085, erank: 68.56565856933594
depth: 1, iteration: 13000, test_RMSE: 1.1294320821762085, erank: 68.56388854980469
depth: 1, iteration: 13500, test_RMSE: 1.1294320821762085, erank: 68.56232452392578
depth: 1, iteration: 14000, test_RMSE: 1.1294320821762085, erank: 68.56088256835938
depth: 1, iteration: 14500, test_RMSE: 1.1294320821762085, erank: 68.55950927734375
depth: 1, iteration: 15000, test_RMSE: 1.1294320821762085, erank: 68.55833435058594
depth: 1, iteration: 15500, test_RMSE: 1.1294320821762085, erank: 68.5571517944336
depth: 1, iteration: 16000, test_RMSE: 1.1294320821762085, erank: 68.55604553222656
depth: 1, iteration: 16500, test_RMSE: 1.1294320821762085, erank: 68.55506134033203
depth: 1, iteration: 17000, test_RMSE: 1.1294320821762085, erank: 68.55421447753906
depth: 1, iteration: 17500, test_RMSE: 1.1294320821762085, erank: 68.55329895019531
depth: 1, iteration: 18000, test_RMSE: 1.1294320821762085, erank: 68.55244445800781
depth: 1, iteration: 18500, test_RMSE: 1.1294320821762085, erank: 68.55172729492188
depth: 1, iteration: 19000, test_RMSE: 1.1294320821762085, erank: 68.55107879638672
depth: 1, iteration: 19500, test_RMSE: 1.1294320821762085, erank: 68.55042266845703
depth: 1, iteration: 20000, test_RMSE: 1.1294320821762085, erank: 68.54976654052734
depth: 1, iteration: 20500, test_RMSE: 1.1294320821762085, erank: 68.54917907714844
depth: 1, iteration: 21000, test_RMSE: 1.1294320821762085, erank: 68.54859161376953
depth: 1, iteration: 21500, test_RMSE: 1.1294320821762085, erank: 68.54803466796875
depth: 1, iteration: 22000, test_RMSE: 1.1294320821762085, erank: 68.54754638671875
depth: 1, iteration: 22500, test_RMSE: 1.1294320821762085, erank: 68.54705810546875
depth: 1, iteration: 23000, test_RMSE: 1.1294320821762085, erank: 68.54660034179688
depth: 1, iteration: 23500, test_RMSE: 1.1294320821762085, erank: 68.54617309570312
depth: 1, iteration: 24000, test_RMSE: 1.1294320821762085, erank: 68.54571533203125
depth: 1, iteration: 24500, test_RMSE: 1.1294320821762085, erank: 68.54531860351562
depth: 1, iteration: 25000, test_RMSE: 1.1294320821762085, erank: 68.54496765136719
depth: 1, iteration: 25500, test_RMSE: 1.1294320821762085, erank: 68.54460144042969
depth: 1, iteration: 26000, test_RMSE: 1.1294320821762085, erank: 68.54428100585938
depth: 1, iteration: 26500, test_RMSE: 1.1294320821762085, erank: 68.54388427734375
depth: 1, iteration: 27000, test_RMSE: 1.1294320821762085, erank: 68.54362487792969
depth: 1, iteration: 27500, test_RMSE: 1.1294320821762085, erank: 68.54329681396484
depth: 1, iteration: 28000, test_RMSE: 1.1294320821762085, erank: 68.54300689697266
depth: 1, iteration: 28500, test_RMSE: 1.1294320821762085, erank: 68.54270935058594
depth: 1, iteration: 29000, test_RMSE: 1.1294320821762085, erank: 68.54241943359375
depth: 1, iteration: 29500, test_RMSE: 1.1294320821762085, erank: 68.54215240478516
depth: 1, iteration: 30000, test_RMSE: 1.1294320821762085, erank: 68.54192352294922
depth: 1, iteration: 30500, test_RMSE: 1.1294320821762085, erank: 68.54166412353516
depth: 1, iteration: 31000, test_RMSE: 1.1294320821762085, erank: 68.5414047241211
depth: 1, iteration: 31500, test_RMSE: 1.1294320821762085, erank: 68.54114532470703
depth: 1, iteration: 32000, test_RMSE: 1.1294320821762085, erank: 68.54097747802734
